elevation,point_id,slope,longitude,latitude,clay,land_cover,annual_rainfall,NDVI,sand,silt,soc,K,LS,C,P,R,soil_loss
555,223,0.9741927981376648,78.79295111454428,17.83003043305993,31,40,1151.2951368041395,0.4885145425796509,46,23,2,0.03003330628227257,0.5134860514347158,0.14805379412293249,1,496.9201346599026,1.134587335142122
542,224,1.3448913097381592,78.78378829864624,17.822754079258566,35,40,1151.2951368041395,0.5049231052398682,42,23,2,0.0303060877726832,0.5841988891185602,0.1300577768947531,1,496.9201346599026,1.1442305107783959
564,225,3.457571268081665,78.80157494127184,17.828143970963282,31,40,1135.016410316457,0.22414757311344147,48,21,2,0.02886624257519492,0.8526552126559013,0.5611259921789539,1,491.0109569448739,6.781336233253954
572,226,2.9455487728118896,78.80804281131748,17.846739097344553,23,40,1135.016410316457,0.2741895318031311,54,23,2,0.029778950906015168,0.7996014386998295,0.46975673353081837,1,491.0109569448739,5.4922102989418065
552,227,4.6273674964904785,78.79187313620332,17.837306786861298,32,40,1151.2951368041395,0.37541720271110535,45,23,2,0.03009274375958627,0.9584419515340706,0.3005510954405309,1,496.9201346599026,4.307571663127239
546,228,1.9478833675384521,78.7848662769872,17.835420324764648,33,40,1151.2951368041395,0.5853455662727356,45,22,2,0.029564222483894002,0.6775573618706585,0.05940995846555702,1,496.9201346599026,0.5913687528677283
560,229,1.3448967933654785,78.81073775716982,17.824101552184743,33,40,1135.016410316457,0.7085059285163879,45,22,2,0.029564222483894002,0.5841998422668349,0.007741165605181956,1,491.0109569448739,0.06564859549894513
551,230,2.1571176052093506,78.78459678240199,17.838923754372715,33,40,1151.2951368041395,0.3023032546043396,45,22,1,0.030844286372498107,0.7058063763073118,0.42038894727457227,1,496.9201346599026,4.547766807332414
558,231,1.9479806423187256,78.79537656581141,17.84458314066267,33,40,1151.2951368041395,0.41814863681793213,45,22,2,0.029564222483894002,0.6775709066386703,0.23756738511698086,1,496.9201346599026,2.364801127002551
555,232,1.9478530883789062,78.79133414703284,17.832725378912293,32,40,1151.2951368041395,0.27039849758148193,47,21,2,0.028914216017125644,0.6775531456470649,0.47653103571112226,1,496.9201346599026,4.639087587771901
549,233,1.3449891805648804,78.78297981489055,17.847547581100265,34,40,1151.2951368041395,0.294070839881897,43,23,2,0.03022918644166058,0.5842159003931467,0.4346798625559834,1,496.9201346599026,3.814660982723576
551,234,1.8543341159820557,78.79025616869194,17.82571851969616,33,40,1151.2951368041395,0.6496350169181824,46,21,2,0.02896811539631949,0.6643390891346169,0.024518360980042658,1,496.9201346599026,0.23447042875975244
551,235,1.9478591680526733,78.7886392011805,17.833264368082766,35,40,1151.2951368041395,0.28385066986083984,43,22,2,0.029700982967947452,0.6775539922147903,0.4526148950180239,1,496.9201346599026,4.526162764395157
554,236,1.9477529525756836,78.79780201707854,17.82356256301427,32,40,1151.2951368041395,0.2493606060743332,45,23,2,0.03009274375958627,0.6775392019512458,0.5145846531133423,1,496.9201346599026,5.213623185622212
556,237,2.94551420211792,78.79645454415237,17.82760498179281,29,30,1151.2951368041395,0.32591959834098816,48,23,2,0.029932318980145325,0.7995976782271739,0.3802200497669424,1,496.9201346599026,4.52203060919672
549,238,2.9205331802368164,78.78271032030534,17.84242718398078,33,40,1151.2951368041395,0.34374210238456726,44,23,2,0.0301580557278245,0.7968734288041888,0.3507847920545033,1,496.9201346599026,4.189093328824152
557,239,1.8543341159820557,78.79591555498189,17.828682960133754,29,40,1151.2951368041395,0.19638456404209137,48,23,2,0.029932318980145325,0.6643390891346169,0.6133910654774104,1,496.9201346599026,6.061138549627077
560,240,2.1571450233459473,78.79268161995907,17.841618700225077,31,30,1151.2951368041395,0.4238502085208893,46,23,2,0.03003330628227257,0.7058099681598434,0.22962230100447856,1,496.9201346599026,2.418753392842722
559,241,1.9479684829711914,78.79807151166375,17.843235667736487,31,40,1151.2951368041395,0.6707139611244202,46,23,2,0.03003330628227257,0.6775692135647942,0.017013523956002728,1,496.9201346599026,0.17204326708688106
568,242,3.393061876296997,78.80696483297652,17.847547581100265,29,40,1135.016410316457,0.2196364551782608,47,24,1,0.031822666787449265,0.8462406801127275,0.5695503802706396,1,491.0109569448739,7.531019979754238
560,243,1.3448967933654785,78.80858180048796,17.824101552184743,32,40,1135.016410316457,0.2550537586212158,47,21,1,0.030166136097587237,0.5841998422668349,0.5042124921254424,1,491.0109569448739,4.363006965617012
559,244,3.4578359127044678,78.79780201707854,17.847278086515026,32,40,1151.2951368041395,0.63693767786026,47,21,2,0.028914216017125644,0.8526813806465797,0.0299359222868192,1,496.9201346599026,0.3667561777822573
556,245,0.9742885828018188,78.7961850495671,17.847547581100265,32,40,1151.2951368041395,0.4632529318332672,46,22,2,0.02950457576222098,0.513506249539175,0.1779682997295489,1,496.9201346599026,1.3398752144532768
554,246,3.457728624343872,78.78810021201002,17.839462743543187,31,40,1151.2951368041395,0.32161325216293335,45,24,2,0.030614290023118454,0.8526707721451376,0.387449098158671,1,496.9201346599026,5.025818692026603
564,247,1.344984769821167,78.80157494127184,17.84646960275932,32,40,1135.016410316457,0.6594712138175964,46,22,2,0.02950457576222098,0.5842151337621386,0.020791342652917197,1,491.0109569448739,0.1759688909113942
553,248,1.9477802515029907,78.79187313620332,17.825988014281393,34,40,1151.2951368041395,0.5832640528678894,44,22,2,0.029629709159312897,0.6775430033108335,0.06085860710051516,1,496.9201346599026,0.6071176459478531
545,249,0.0,78.78351880406103,17.832455884327054,32,40,1151.2951368041395,0.37420716881752014,45,23,2,0.03009274375958627,0.16531147321376102,0.3024177778676915,1,496.9201346599026,0.7475817580676196
555,250,1.9479167461395264,78.79268161995907,17.838654259787482,33,30,1151.2951368041395,0.25792810320854187,44,23,2,0.0301580557278245,0.677562009630768,0.49899627908251754,1,496.9201346599026,5.066829474856096
561,251,2.157224655151367,78.80130544668657,17.849703537782148,31,40,1135.016410316457,0.6225156188011169,47,22,2,0.029450829852146646,0.7058203999942165,0.03694841768174105,1,491.0109569448739,0.37711931041491903
572,252,2.7802884578704834,78.81073775716982,17.84593061358885,26,40,1135.016410316457,0.3827410936355591,51,23,2,0.029826789585390038,0.781315268995993,0.2893461786823608,1,491.0109569448739,3.3108671650173784
563,253,1.947834849357605,78.79887999541944,17.831108411400876,30,30,1151.2951368041395,0.3264569938182831,48,22,1,0.030676139869013505,0.6775506059344059,0.37932103248184346,1,496.9201346599026,3.9177432004692094
565,254,4.0289788246154785,78.80561736005035,17.841079711054604,29,40,1135.016410316457,0.6124100089073181,48,23,2,0.029932318980145325,0.9066060202073198,0.042421839440017345,1,491.0109569448739,0.5652487918645747
558,255,3.063678026199341,78.79591555498189,17.837306786861298,30,40,1151.2951368041395,0.6226915121078491,47,23,2,0.0299798071680585,0.8123007715702834,0.03685727047487751,1,496.9201346599026,0.4460211619785624
565,256,2.688502073287964,78.80346140336849,17.848086570270738,30,40,1135.016410316457,0.4405701160430908,46,24,2,0.030555158406844272,0.7708780072890737,0.2069934309050713,1,491.0109569448739,2.3939657998712858
549,257,1.3449296951293945,78.78810021201002,17.832455884327054,35,40,1151.2951368041395,0.509515643119812,43,22,2,0.029700982967947452,0.5842055611075876,0.12523015295135204,1,496.9201346599026,1.079771883931642
566,258,2.157191514968872,78.8037308979537,17.84646960275932,29,40,1135.016410316457,0.18445244431495667,47,24,2,0.030501999286773482,0.7058160586300307,0.6361377623958284,1,491.0109569448739,6.724534130461721
570,259,1.3449363708496094,78.80211393044232,17.83407285183847,29,10,1135.016410316457,0.6558629870414734,49,22,1,0.03063260645764,0.5842067214418595,0.022111913340389325,1,491.0109569448739,0.1942978558417329
553,260,2.1570818424224854,78.79349010371476,17.835150830179415,34,40,1151.2951368041395,0.1985367089509964,45,21,2,0.02902787435560302,0.7058016912412594,0.609305457758226,1,496.9201346599026,6.203254393337539
547,261,0.0,78.78136284737911,17.839732238128427,33,40,1151.2951368041395,0.31197768449783325,42,25,2,0.03134117165305953,0.16531147321376102,0.4037810681146853,1,496.9201346599026,1.0395628977308315
550,262,2.6883373260498047,78.78810021201002,17.827335487207577,34,40,1151.2951368041395,0.19111567735671997,44,22,2,0.029629709159312897,0.7708590838955302,0.6234158853181923,1,496.9201346599026,7.075658137853726
557,263,2.157013416290283,78.79564606039662,17.828413465548515,32,30,1151.2951368041395,0.2999156713485718,46,22,2,0.02950457576222098,0.7057927270188098,0.42451892174709327,1,496.9201346599026,4.392888699692358
548,264,2.945547103881836,78.78324930947576,17.84593061358885,32,40,1151.2951368041395,0.47207558155059814,45,23,2,0.03009274375958627,0.7996012571603743,0.16722399321732276,1,496.9201346599026,1.9994955390934135
562,265,2.094346761703491,78.79780201707854,17.830569422230404,30,40,1151.2951368041395,0.21520839631557465,47,23,1,0.03127786493244086,0.6975105385170473,0.5778463681976089,1,496.9201346599026,6.26450637938507
565,266,1.8543341159820557,78.80426988712418,17.824910035940448,31,30,1135.016410316457,0.5755752921104431,47,22,2,0.029450829852146646,0.6643390891346169,0.06638653669257673,1,491.0109569448739,0.6377618539528027
547,267,0.9274099469184875,78.78459678240199,17.826527003451865,34,40,1151.2951368041395,0.36592450737953186,44,22,2,0.029629709159312897,0.5034748895187708,0.3153101406862159,1,496.9201346599026,2.3373822212691837
548,268,0.9742186665534973,78.78675273908385,17.834611841008943,35,40,1151.2951368041395,0.6326259970664978,44,21,2,0.029093435025731893,0.513491506422842,0.03193529813140148,1,496.9201346599026,0.23707504102529517
563,269,2.0943305492401123,78.80561736005035,17.824101552184743,31,40,1135.016410316457,0.32279694080352783,46,23,2,0.03003330628227257,0.6975083767986954,0.3854576575658966,1,491.0109569448739,3.9647922353450227
566,270,5.465230464935303,78.80507837087987,17.84835606485597,29,40,1135.016410316457,0.493794322013855,48,23,1,0.031228320613522858,1.0373802474767144,0.14213710068069577,1,491.0109569448739,2.2609202306656764
547,271,1.947828769683838,78.78217133113486,17.830569422230404,35,40,1151.2951368041395,0.5105590224266052,41,24,2,0.030909323379618,0.6775497593603584,0.12414630229739011,1,496.9201346599026,1.2919659754746156
555,272,0.9274099469184875,78.79402909288524,17.837306786861298,31,40,1151.2951368041395,0.5475897789001465,46,23,2,0.03003330628227257,0.5034748895187708,0.0888534752748929,1,496.9201346599026,0.6676394233934567
558,273,0.9742657542228699,78.79187313620332,17.843235667736487,33,40,1151.2951368041395,0.20065519213676453,46,21,2,0.02896811539631949,0.5135014357866214,0.6052890577399712,1,496.9201346599026,4.474158047362938
543,274,0.9274099469184875,78.78136284737911,17.825988014281393,37,40,1151.2951368041395,0.19920028746128082,39,24,2,0.03109130237744067,0.5034748895187708,0.6080468196208809,1,496.9201346599026,4.729773517165611
551,275,2.157027244567871,78.78810021201002,17.8297609384747,34,40,1151.2951368041395,0.16937534511089325,45,21,2,0.02902787435560302,0.7057945386175386,0.6650943071832085,1,496.9201346599026,6.771164314994771
556,276,0.0,78.78971717952146,17.828413465548515,32,40,1151.2951368041395,0.2379203885793686,45,23,2,0.03009274375958627,0.16531147321376102,0.535583899127009,1,496.9201346599026,1.3239722734728012
556,277,1.3449451923370361,78.79510707122614,17.836498303105593,31,40,1151.2951368041395,0.4739530086517334,46,23,2,0.03003330628227257,0.5842082547354263,0.16497823644230483,1,496.9201346599026,1.4384146093052617
541,278,1.3448901176452637,78.7819018365496,17.822484584673326,37,40,1151.2951368041395,0.5807999968528748,40,23,2,0.030477045131687357,0.5841986819121053,0.06259985415981568,1,496.9201346599026,0.5538515131976899
554,279,3.0636391639709473,78.79295111454428,17.834611841008943,34,40,1151.2951368041395,0.18593591451644897,45,21,2,0.02902787435560302,0.8122966421298342,0.6333012671141446,1,496.9201346599026,7.420391918640113
557,280,2.920196771621704,78.79834100624902,17.821945595502854,31,40,1151.2951368041395,0.25655555725097656,48,21,2,0.02886624257519492,0.7968366479565405,0.5014853692071725,1,496.9201346599026,5.731976721656418
567,281,2.688400983810425,78.80130544668657,17.835150830179415,29,30,1135.016410316457,0.4647625982761383,49,22,1,0.03063260645764,0.7708663959110686,0.17610768122266682,1,491.0109569448739,2.04189096715274
561,282,1.344894528388977,78.80696483297652,17.82356256301427,32,40,1135.016410316457,0.17432302236557007,47,21,1,0.030166136097587237,0.5841994485754384,0.6555669973696105,1,491.0109569448739,5.672690568179989
569,283,1.8543341159820557,78.80426988712418,17.834342346423703,27,40,1135.016410316457,0.4093290865421295,51,22,2,0.02929638550757629,0.6643390891346169,0.25007856010558827,1,491.0109569448739,2.3898546722888296
571,284,2.688368082046509,78.80777331673227,17.831108411400876,29,40,1135.016410316457,0.39148321747779846,50,21,2,0.02878838504314994,0.7708626166799771,0.2761861730564813,1,491.0109569448739,3.009451879763769
558,285,0.9741882681846619,78.79537656581141,17.829221949304227,28,40,1151.2951368041395,0.1963270902633667,47,25,2,0.031018166932415797,0.5134850961744036,0.613500246772657,1,496.9201346599026,4.855626888414545
549,286,3.704791784286499,78.78675273908385,17.826796498037105,32,40,1151.2951368041395,0.2674199640750885,46,22,2,0.02950457576222098,0.8766006888617621,0.4818718231811124,1,496.9201346599026,6.193117338811028
557,287,2.688392162322998,78.79510707122614,17.83407285183847,34,40,1151.2951368041395,0.27213719487190247,45,21,2,0.02902787435560302,0.7708653826416711,0.4734208323944831,1,496.9201346599026,5.264143707767929
552,288,2.0943806171417236,78.78540526615768,17.84377465690696,34,40,1151.2951368041395,0.3947601616382599,44,22,2,0.029629709159312897,0.6975150526613462,0.2713148998423932,1,496.9201346599026,2.786385565850781
564,289,0.0,78.79968847917519,17.833803357253238,31,30,1151.2951368041395,0.39687874913215637,47,22,2,0.029450829852146646,0.16531147321376102,0.2681837793814541,1,496.9201346599026,0.6488131356841662
549,290,3.9998979568481445,78.78810021201002,17.849434043196915,34,40,1151.2951368041395,0.5012456178665161,43,23,2,0.03022918644166058,0.9039742122764308,0.1339900373467893,1,496.9201346599026,1.8194561910331573
574,291,0.9274099469184875,78.81073775716982,17.845661119003616,26,40,1135.016410316457,0.30861932039260864,51,23,2,0.029826789585390038,0.5034748895187708,0.4095229428576995,1,491.0109569448739,3.0196301062459323
555,292,2.1570162773132324,78.79349010371476,17.828682960133754,32,40,1151.2951368041395,0.1746916025876999,46,22,2,0.02950457576222098,0.7057931018329094,0.6548582070404365,1,496.9201346599026,6.776425261477467
555,293,0.9274099469184875,78.7961850495671,17.828952454718987,29,40,1151.2951368041395,0.19172009825706482,48,23,2,0.029932318980145325,0.5034748895187708,0.6222642957918646,1,496.9201346599026,4.659932834190816
561,294,0.0,78.80022746834567,17.84215768939555,33,40,1151.2951368041395,0.5668066143989563,46,21,2,0.02896811539631949,0.16531147321376102,0.07303067909882616,1,496.9201346599026,0.1737861537169174
559,295,4.946807384490967,78.79753252249327,17.837306786861298,30,40,1151.2951368041395,0.6258947849273682,47,23,2,0.0299798071680585,0.9845014085808274,0.035221816513402227,1,496.9201346599026,0.5165870578372871
569,296,0.9274099469184875,78.80238342502753,17.830838916815637,30,10,1135.016410316457,0.8113207817077637,48,22,2,0.029403054202064658,0.5034748895187708,0.00018410551450037357,1,491.0109569448739,0.0013382222315045044
565,297,1.344984769821167,78.80130544668657,17.84646960275932,32,40,1135.016410316457,0.3210933208465576,46,22,2,0.02950457576222098,0.5842151337621386,0.3883248752093142,1,491.0109569448739,3.286613026614752
560,298,2.0943734645843506,78.79456808205572,17.841079711054604,31,30,1151.2951368041395,0.41721397638320923,46,23,2,0.03003330628227257,0.6975140989725235,0.23888063418350564,1,496.9201346599026,2.4867015965337864
555,299,0.9274099469184875,78.79537656581141,17.839193248957955,31,40,1151.2951368041395,0.5207480788230896,47,22,2,0.029450829852146646,0.5034748895187708,0.11381618516830588,1,496.9201346599026,0.8386214591996316
565,300,2.9455151557922363,78.80912078965844,17.828143970963282,28,40,1135.016410316457,0.7115710377693176,51,21,2,0.028758681854367137,0.7995977819647033,0.007196817176089641,1,491.0109569448739,0.08125913798973723
551,301,1.344946265220642,78.78890869576577,17.836767797690833,31,40,1151.2951368041395,0.4270256459712982,46,23,2,0.03003330628227257,0.5842084412166653,0.22524701729629304,1,496.9201346599026,1.9638875453500932
563,302,2.6884734630584717,78.79914949000471,17.84431364607743,31,30,1151.2951368041395,0.4784606397151947,46,23,2,0.03003330628227257,0.770874721076438,0.1596451640503452,1,496.9201346599026,1.8366622979315905
564,303,2.7802884578704834,78.80804281131748,17.824910035940448,31,40,1135.016410316457,0.21749350428581238,48,21,2,0.02886624257519492,0.781315268995993,0.5735619507009819,1,491.0109569448739,6.351672323914745
566,304,1.9479563236236572,78.80588685463562,17.84215768939555,29,40,1135.016410316457,0.40197789669036865,48,23,2,0.029932318980145325,0.6775675204845968,0.2607070304020334,1,491.0109569448739,2.59619237933258
555,305,2.1571037769317627,78.78917819035098,17.837576281446538,31,40,1151.2951368041395,0.36683154106140137,46,23,2,0.03003330628227257,0.7058045647539436,0.3138886294386614,1,496.9201346599026,3.3063573173088696
553,306,2.094327688217163,78.79564606039662,17.8230235738438,32,40,1151.2951368041395,0.58524090051651,45,23,2,0.03009274375958627,0.6975079953179476,0.059482314699842165,1,496.9201346599026,0.6204194892635687
566,307,0.9741806387901306,78.80831230590275,17.827874476378042,30,40,1135.016410316457,0.5886191725730896,48,22,2,0.029403054202064658,0.5134834873089108,0.05717289928818156,1,491.0109569448739,0.423838424232321
554,308,0.9274099469184875,78.79753252249327,17.822754079258566,32,40,1151.2951368041395,0.20525385439395905,45,23,2,0.03009274375958627,0.5034748895187708,0.5965890077221623,1,496.9201346599026,4.491603832908878
550,309,2.7802884578704834,78.78567476074289,17.832994873497526,33,30,1151.2951368041395,0.5416759252548218,45,22,2,0.029564222483894002,0.781315268995993,0.09406920790577251,1,496.9201346599026,1.0797590553446283
566,310,0.9274099469184875,78.80939028424365,17.839462743543187,28,40,1135.016410316457,0.3743842542171478,50,22,1,0.03059547623177808,0.5034748895187708,0.3021443231688851,1,491.0109569448739,2.285286506357158
559,311,0.0,78.80157494127184,17.839193248957955,31,40,1135.016410316457,0.5994391441345215,48,21,2,0.02886624257519492,0.16531147321376102,0.05013684470665439,1,491.0109569448739,0.11747391306764272
549,312,1.3449881076812744,78.78998667410667,17.847278086515026,32,40,1151.2951368041395,0.31567519903182983,46,22,2,0.02950457576222098,0.5842157139154727,0.39748868859849507,1,496.9201346599026,3.4046617940307957
564,313,1.9477680921554565,78.80696483297652,17.824910035940448,31,40,1135.016410316457,0.6543165445327759,48,21,2,0.02886624257519492,0.6775413101327697,0.022694335545902843,1,491.0109569448739,0.21793886849998514
556,314,1.3449077606201172,78.79349010371476,17.827065992622337,32,50,1151.2951368041395,0.20123840868473053,46,22,2,0.02950457576222098,0.5842017485563991,0.6041842805865627,1,496.9201346599026,5.174974843741564
554,315,1.9479320049285889,78.79699353332279,17.84000173271366,31,30,1151.2951368041395,0.6707420349121094,47,22,2,0.029450829852146646,0.6775641343052374,0.017004715430281453,1,496.9201346599026,0.16861799026696325
563,316,2.9455432891845703,78.80022746834567,17.843505162321726,30,40,1151.2951368041395,0.30325445532798767,48,22,2,0.029403054202064658,0.7996008422128181,0.4187469855134287,1,496.9201346599026,4.892197431376977
558,317,2.157172441482544,78.7961850495671,17.84431364607743,32,30,1151.2951368041395,0.2246730923652649,46,22,2,0.02950457576222098,0.7058135599850864,0.5601464217228614,1,496.9201346599026,5.796522585252252
559,318,4.028759002685547,78.81100725175509,17.822484584673326,33,40,1135.016410316457,0.22450104355812073,45,22,2,0.029564222483894002,0.9065861686658913,0.5604670792436305,1,491.0109569448739,7.375930950593942
551,319,1.3449440002441406,78.78971717952146,17.83622880852036,31,40,1151.2951368041395,0.6185028553009033,46,23,2,0.03003330628227257,0.584208047533945,0.0390659828272349,1,496.9201346599026,0.34060892944010907
551,320,4.029037952423096,78.78351880406103,17.84620010817408,32,40,1151.2951368041395,0.5443410277366638,45,23,2,0.03009274375958627,0.9066113597749619,0.09169866214200079,1,496.9201346599026,1.2431757708886855
568,321,0.9274099469184875,78.81100725175509,17.848895054026443,30,30,1135.016410316457,0.3065710961818695,48,22,1,0.030676139869013505,0.5034748895187708,0.4130371171059888,1,491.0109569448739,3.132267100195577
545,322,0.9274099469184875,78.78163234196438,17.835150830179415,34,40,1151.2951368041395,0.4987351596355438,45,21,2,0.02902787435560302,0.5034748895187708,0.13670816473589845,1,496.9201346599026,0.9928281839113914
558,323,2.15712308883667,78.80049696293088,17.839462743543187,31,40,1135.016410316457,0.6220145225524902,48,21,2,0.02886624257519492,0.7058070946800012,0.03720885247206763,1,491.0109569448739,0.37223202626716556
569,324,0.0,78.81073775716982,17.84862555944121,30,40,1135.016410316457,0.3084218204021454,48,22,1,0.030676139869013505,0.16531147321376102,0.409861394161083,1,491.0109569448739,1.020544395493901
568,325,0.9742262363433838,78.81100725175509,17.83622880852036,28,50,1135.016410316457,0.19864749908447266,49,23,2,0.029890923597803827,0.5134931026817452,0.6090952813320724,1,491.0109569448739,4.5903982731018065
552,326,5.36524772644043,78.78971717952146,17.849973032367387,31,40,1151.2951368041395,0.5567213296890259,45,24,2,0.030614290023118454,1.0258833530039086,0.08111928892373536,1,496.9201346599026,1.265997663150549
560,327,3.4576902389526367,78.79914949000471,17.836767797690833,31,40,1151.2951368041395,0.30950745940208435,47,22,2,0.029450829852146646,0.8526669766115615,0.40800202681593545,1,496.9201346599026,5.091267251722661
574,328,2.6884822845458984,78.8104682625846,17.845661119003616,26,40,1135.016410316457,0.33483821153640747,51,23,2,0.029826789585390038,0.7708757343275583,0.3653909974206836,1,491.0109569448739,4.125151585686041
570,329,0.9741882681846619,78.80453938170945,17.829221949304227,28,10,1135.016410316457,0.638953447341919,51,21,2,0.028758681854367137,0.5134850961744036,0.029029234619267562,1,491.0109569448739,0.21048618085453166
551,330,4.7773518562316895,78.79079515786242,17.826527003451865,33,40,1151.2951368041395,0.33507224917411804,46,21,2,0.02896811539631949,0.9708051445467144,0.36500450409010277,1,496.9201346599026,5.100786298516916
551,331,0.9742672443389893,78.78432728781672,17.843505162321726,33,40,1151.2951368041395,0.34628117084503174,43,24,2,0.030750211314657515,0.5135017500022975,0.34665705707156347,1,496.9201346599026,2.7200486551952596
557,332,3.063448429107666,78.80022746834567,17.822484584673326,30,40,1151.2951368041395,0.21990534663200378,47,23,2,0.0299798071680585,0.8122763744852464,0.5690474554720477,1,496.9201346599026,6.8860113908676865
544,333,0.0,78.7819018365496,17.82356256301427,37,40,1151.2951368041395,0.2719607353210449,40,23,2,0.030477045131687357,0.16531147321376102,0.4737362332213751,1,496.9201346599026,1.186039221780355
549,334,2.9455466270446777,78.78163234196438,17.845661119003616,32,40,1151.2951368041395,0.4304257333278656,44,24,2,0.03067932722450412,0.7996012052919473,0.22060211329134605,1,496.9201346599026,2.6891531377295474
550,335,0.9274099469184875,78.79268161995907,17.822215090088093,31,40,1151.2951368041395,0.6577215194702148,47,22,2,0.029450829852146646,0.5034748895187708,0.021425032994155897,1,496.9201346599026,0.15786412456532267
567,336,1.344934105873108,78.81100725175509,17.833533862668,29,40,1135.016410316457,0.7528517246246338,49,22,2,0.029361327463965223,0.584206327757404,0.0022601860692875544,1,491.0109569448739,0.0190360712098467
560,337,1.9477407932281494,78.80696483297652,17.822484584673326,31,40,1135.016410316457,0.3638220727443695,46,23,2,0.03003330628227257,0.6775375087589874,0.3186141128009429,1,491.0109569448739,3.183410762767134
552,338,0.9742931127548218,78.79160364161811,17.84835606485597,34,40,1151.2951368041395,0.6051203608512878,45,21,2,0.02902787435560302,0.5135072047405185,0.04666156604308588,1,496.9201346599026,0.34562701497486625
549,339,2.094383478164673,78.78297981489055,17.845122129833143,32,40,1151.2951368041395,0.26309558749198914,45,23,2,0.03009274375958627,0.6975154341363301,0.48965402232867866,1,496.9201346599026,5.107301890763243
552,340,0.0,78.78594425532816,17.827065992622337,33,40,1151.2951368041395,0.20531561970710754,45,22,2,0.029564222483894002,0.16531147321376102,0.5964723309753671,1,496.9201346599026,1.4485929086742788
561,341,2.7802884578704834,78.79861050083423,17.844852635247904,31,40,1151.2951368041395,0.3062201142311096,46,23,2,0.03003330628227257,0.781315268995993,0.4136402278951636,1,496.9201346599026,4.823239413338078
564,342,0.9742140769958496,78.7999579737604,17.833803357253238,31,30,1151.2951368041395,0.5003628134727478,47,22,2,0.029450829852146646,0.513490538608705,0.1349427566274978,1,496.9201346599026,1.0140658428744767
562,343,2.1571147441864014,78.80534786546514,17.838654259787482,29,40,1135.016410316457,0.6623115539550781,50,21,2,0.02878838504314994,0.7058060015037361,0.01978919929280462,1,491.0109569448739,0.19743405044228565
565,344,1.8543341159820557,78.80561736005035,17.83595931393512,29,40,1135.016410316457,0.2618105709552765,49,22,2,0.029361327463965223,0.6643390891346169,0.49197288689906615,1,491.0109569448739,4.71191932405369
556,345,3.063643455505371,78.79429858747045,17.834881335594176,34,30,1151.2951368041395,0.2937736213207245,45,21,2,0.02902787435560302,0.812297098143195,0.4351984587518625,1,496.9201346599026,5.099223871690885
547,346,1.8543341159820557,78.78783071742481,17.824371046769983,33,40,1151.2951368041395,0.481675386428833,44,23,2,0.0301580557278245,0.6643390891346169,0.1558929364549792,1,496.9201346599026,1.5520516790818046
549,347,1.3449891805648804,78.78297981489055,17.847547581100265,34,40,1151.2951368041395,0.29494762420654297,43,23,2,0.03022918644166058,0.5842159003931467,0.43315108267906555,1,496.9201346599026,3.8012447252660535
561,348,0.9742657542228699,78.79887999541944,17.843235667736487,31,40,1151.2951368041395,0.33096081018447876,46,23,2,0.03003330628227257,0.5135014357866214,0.371814016289313,1,496.9201346599026,2.849424531494366
570,349,1.947849988937378,78.80184443585705,17.832455884327054,29,10,1135.016410316457,0.7388553619384766,49,22,2,0.029361327463965223,0.6775527140629104,0.00348742688591774,1,491.0109569448739,0.03406552377992086
548,350,1.3448890447616577,78.78729172825433,17.822215090088093,32,80,1151.2951368041395,0.5898280143737793,45,23,2,0.03009274375958627,0.584198495426202,0.05635955945895009,1,496.9201346599026,0.4923527922286337
559,351,1.3449770212173462,78.79726302790806,17.84458314066267,32,30,1151.2951368041395,0.32230034470558167,46,22,2,0.02950457576222098,0.5842137869742876,0.38629272935637743,1,496.9201346599026,3.3087526682252024
562,352,2.6883482933044434,78.80022746834567,17.828682960133754,31,40,1151.2951368041395,0.2350272238254547,48,21,2,0.02886624257519492,0.7708603436508893,0.5409263612428794,1,496.9201346599026,5.9812327421281095
557,353,1.3449748754501343,78.78890869576577,17.84377465690696,32,40,1151.2951368041395,0.22183173894882202,45,23,2,0.03009274375958627,0.5842134140168301,0.5654472694137256,1,496.9201346599026,4.939830156135925
554,354,0.9742931127548218,78.79483757664093,17.84835606485597,32,40,1151.2951368041395,0.41814157366752625,46,22,2,0.02950457576222098,0.5135072047405185,0.23757729788502457,1,496.9201346599026,1.7886585732886449
558,355,0.9274099469184875,78.79753252249327,17.843505162321726,32,30,1151.2951368041395,0.24620062112808228,46,22,2,0.02950457576222098,0.5034748895187708,0.5203644471438539,1,496.9201346599026,3.8411511807440504
569,356,2.0943856239318848,78.80534786546514,17.84593061358885,26,40,1135.016410316457,0.22715173661708832,51,23,2,0.029826789585390038,0.6975157202423634,0.5555314245460194,1,491.0109569448739,5.674927590818689
552,357,2.0943946838378906,78.79564606039662,17.849434043196915,32,40,1151.2951368041395,0.6683896780014038,46,22,2,0.02950457576222098,0.6975169282436837,0.017753451158914007,1,496.9201346599026,0.18155721425147142
575,358,0.9742079973220825,78.80426988712418,17.832725378912293,28,30,1135.016410316457,0.636137068271637,51,21,2,0.028758681854367137,0.5134892565649898,0.030300977949846833,1,491.0109569448739,0.21970916161539253
573,359,1.3449242115020752,78.80507837087987,17.831108411400876,30,10,1135.016410316457,0.7676685452461243,49,21,2,0.028824270516558635,0.5842046079732829,0.001349000970593088,1,491.0109569448739,0.011153900060646081
